user_key,movie_key,date_key,time_key,rating
203,1997,20230222,114810,4
203,2011,20230221,232020,4
203,2012,20230221,232027,4
203,2018,20230222,122005,4
203,2021,20230221,224556,3
203,2078,20230222,123112,4
203,2081,20230222,122316,4
203,2085,20230222,123038,4
203,2087,20230222,123652,4
203,2096,20230222,121801,4
203,2115,20230221,222755,4
203,2186,20230221,222535,4
203,2194,20230221,223536,4
203,2291,20230221,233211,4
203,2313,20230221,225859,4
203,2403,20230221,224735,4
203,2524,20230221,233153,4
203,2529,20230221,215547,5
203,2628,20230221,223042,4
203,2762,20230221,220147,4
203,2951,20230221,224911,4
203,3034,20230222,121858,4
203,3062,20230221,231922,3
203,3114,20230222,122115,4
203,3172,20230221,224355,4
203,3365,20230221,225212,3
203,3386,20230221,224532,4
203,3435,20230221,222458,4
203,3462,20230221,225830,4
203,3471,20230221,231724,4
203,3475,20230221,222424,4
203,3578,20230221,215349,5
203,3681,20230221,224939,4
203,3967,20230222,115131,4
203,3994,20230221,215618,5
203,3996,20230221,232248,4
203,4212,20230222,114934,4
203,4226,20230221,225116,4
203,4274,20230221,222231,4
203,4327,20230221,225047,4
203,4361,20230221,233648,4
203,4712,20230221,215143,3
203,4816,20230221,223704,5
203,4896,20230305,110351,3
203,5004,20230221,225240,4
203,5218,20230305,110409,4
203,5378,20230221,223101,4
203,5445,20230221,215512,5
203,5618,20230221,144447,5
203,5838,20230221,214356,4
203,5971,20230221,230127,5
203,6143,20230221,225628,5
203,6350,20230221,230119,4
203,6662,20230221,225301,5
203,6663,20230221,225458,4
203,7064,20230221,214240,4
203,7333,20230221,213814,4
203,7757,20230221,222312,4
203,7808,20230221,222037,4
203,8534,20230221,215123,4
203,8596,20230221,225544,4
203,8644,20230222,121037,4
203,8664,20230221,213902,5
203,8879,20230222,115042,4
203,8907,20230222,122938,4
203,26170,20230221,214831,4
203,26282,20230221,214813,4
203,26417,20230221,215241,5
203,27186,20230221,214949,5
203,27728,20230222,122804,4
203,30793,20230221,231345,4
203,31658,20230221,230053,4
203,31878,20230222,12118,4
203,32898,20230221,215304,3
203,33493,20230221,223112,5
203,33615,20230222,123557,4
203,41828,20230221,214639,4
203,44022,20230305,110411,4
203,46855,20230221,214334,5
203,50229,20230221,214258,4
203,50872,20230222,122654,4
203,55856,20230221,214905,5
203,56432,20230221,213845,2
203,59784,20230222,122404,5
203,60069,20230222,122336,4
203,61132,20230221,223747,5
203,62999,20230222,123604,4
203,65261,20230221,230304,3
203,68954,20230222,122057,5
203,69219,20230221,214701,5
203,69644,20230305,110429,4
203,69873,20230221,215100,3
203,72226,20230221,232432,5
203,74458,20230221,232132,4
203,78009,20230221,214317,5
203,78081,20230221,214654,5
203,78499,20230222,122121,4
203,79132,20230718,162002,5
203,81847,20230222,122635,4
203,86298,20230222,124759,4
203,87222,20230222,122410,5
203,95105,20230222,123611,4
203,95167,20230222,122555,4
203,95543,20230305,110431,4
203,95615,20230221,214727,5
203,97304,20230222,115140,5
203,97913,20230222,122357,5
203,98511,20230221,215003,4
203,98985,20230221,215116,4
203,99560,20230221,214512,4
203,103141,20230222,122858,4
203,103688,20230221,221630,4
203,104283,20230221,230239,4
203,106696,20230222,122211,4
203,109364,20230221,214845,5
203,110655,20230222,124806,4
203,114240,20230222,123248,4
203,114713,20230221,221658,4
203,122886,20230221,223349,4
203,123347,20230221,213934,4
203,127040,20230221,214758,3
203,127256,20230221,214001,4
203,127260,20230221,214140,4
203,128287,20230221,214535,4
203,129250,20230305,110318,4
203,131104,20230221,214622,4
203,134130,20230221,215443,5
203,134659,20230221,214715,4
203,134853,20230222,122150,5
203,135512,20230221,232950,5
203,140275,20230221,215025,5
203,148888,20230221,223727,3
203,149406,20230222,122423,5
203,152081,20230222,122225,5
203,158250,20230305,103948,3
203,158528,20230221,224147,4
203,159858,20230221,221628,4
203,166461,20230222,122218,4
203,166528,20230221,222855,5
203,166534,20230221,221510,4
203,168250,20230221,221552,5
203,175199,20230221,221700,4
203,176371,20230712,1022,5
203,179819,20230221,223414,4
203,183897,20230221,232425,5
203,192803,20230221,224213,4
203,197711,20230221,221539,5
203,202439,20230221,215454,5
203,208205,20230221,223445,4
203,212281,20230222,114759,4
203,254726,20230221,223822,4
203,257281,20230221,223810,5
203,274053,20230221,224744,4
204,50,20190623,235916,4
204,70,20190624,558,4
204,260,20190624,113,2
204,296,20190624,36,5
204,318,20190623,235913,4
204,356,20190624,154,3
204,592,20190624,338,4
204,593,20190623,235926,4
204,608,20190624,53,4
204,750,20190624,59,4
204,858,20190623,235911,5
204,1079,20190624,1336,2
204,1080,20190624,1331,5
204,1089,20190624,102,4
204,1136,20190624,147,5
204,1196,20190624,117,3
204,1197,20190624,56,4
204,1198,20190624,46,4
204,1203,20190624,501,4
204,1207,20190624,607,4
204,1213,20190623,235924,4
204,1220,20190624,1033,5
204,1221,20190623,235919,5
204,1276,20190624,718,5
204,1278,20190624,1349,5
204,1682,20190624,258,4
204,1954,20190624,141,4
204,2005,20190624,541,2
204,2395,20190624,1415,4
204,2502,20190624,444,4
204,2746,20190624,809,5
204,2791,20190624,1838,4
204,2918,20190624,158,5
204,3421,20190624,1832,4
204,3481,20190624,1607,4
204,3671,20190624,1140,5
204,3793,20190624,1501,4
204,3948,20190624,1551,4
204,4027,20190624,429,4
204,4306,20190624,1432,3
204,4878,20190624,1512,4
204,4886,20190624,1446,3
204,4979,20190624,1133,4
204,4993,20190624,248,4
204,5349,20190624,1506,4
204,5378,20190624,1532,2
204,5952,20190624,251,4
204,5989,20190624,224,4
204,6377,20190624,1448,2
204,6539,20190624,1442,4
204,6807,20190624,1812,4
204,6863,20190623,235942,4
204,6874,20190624,1502,5
204,7147,20190624,1616,4
204,7153,20190624,244,4
204,7438,20190624,144,4
204,8376,20190624,457,5
204,8641,20190624,447,5
204,8874,20190624,137,4
204,8961,20190624,1457,5
204,30810,20190624,518,5
204,32587,20190624,202,4
204,51662,20190624,304,4
204,52975,20190624,821,4
204,54272,20190624,1021,4
204,55269,20190624,1130,4
204,55820,20190624,1601,5
204,56367,20190624,1054,4
204,57669,20210124,43617,5
204,58559,20190624,40,4
204,59315,20190624,1516,4
204,60756,20190624,552,4
204,72226,20190624,1103,5
204,72998,20190624,320,1
204,77455,20190624,759,5
204,79702,20190624,1343,4
204,91500,20190624,350,4
204,94959,20190624,950,5
204,97304,20190624,421,4
204,99114,20190624,1540,4
204,99149,20190624,710,5
204,106100,20190624,437,4
204,109374,20190624,944,5
204,112183,20190624,1325,4
204,112552,20190624,1100,5
204,115122,20190624,554,4
204,116797,20190624,1631,4
204,122926,20190624,958,4
204,166461,20190624,1110,3
204,183897,20190624,1012,4
204,187541,20190624,404,5
204,189713,20190624,452,4
204,195159,20190623,235952,5
204,202439,20200426,10307,4
204,205156,20200426,10221,4
204,207313,20200426,10255,5
204,236991,20220509,11354,4
204,268642,20220509,11405,4
205,5,20090108,203149,3
205,19,20090108,203824,4
205,50,20090108,204508,4
205,58,20090108,203222,4
205,163,20090108,203120,4
205,172,20090108,203208,2
205,236,20090108,203216,4
205,318,20090108,204459,4
205,344,20090108,203819,4
205,466,20090108,203138,3
205,527,20090108,204442,4
205,543,20090108,203213,3
205,750,20090108,204424,4
205,852,20090108,203250,4
205,858,20090108,204427,5
205,1127,20090108,203738,4
205,1221,20090108,204432,5
205,1367,20090108,203555,4
205,1722,20090108,203234,4
205,2406,20090108,203127,4
205,2599,20090108,203143,4
205,2770,20090108,203311,4
205,3101,20090108,203242,4
205,3175,20090108,203201,3
205,3991,20090108,203604,4
205,7293,20090108,203647,3
205,8636,20090108,203247,5
205,55118,20090108,204154,4
205,58293,20090108,203544,2
205,58306,20090108,232332,4
205,58559,20090108,204146,4
205,59615,20090108,204230,4
205,59784,20090108,204646,4
205,60069,20090108,204219,5
205,60766,20090108,204207,3
205,63082,20090108,204304,5
205,63131,20090108,204311,4
205,64575,20090108,204327,4
206,1,20121116,31615,5
206,32,20141117,41251,2
206,34,20121116,32441,2
206,47,20121116,33018,3
206,50,20121116,30701,3
206,111,20141117,41209,0
206,150,20121116,31954,2
206,175,20121116,30345,2
206,216,20121116,30158,2
206,260,20121116,33055,4
206,293,20121116,32049,4
206,296,20141117,40906,2
206,318,20121116,30652,4
206,356,20121116,32112,4
206,364,20121116,31545,4
206,455,20121116,30524,2
206,588,20121116,32301,4
206,593,20141117,41159,3
206,594,20121116,32326,4
206,595,20121116,31728,4
206,608,20141117,41144,2
206,778,20141117,41157,2
206,1036,20121116,33013,4
206,1089,20141117,41218,3
206,1193,20121116,30710,4
206,1196,20121116,33022,4
206,1197,20141117,41240,2
206,1198,20121116,33026,4
206,1206,20141117,41233,0
206,1210,20121116,33059,4
206,1213,20141117,41057,4
206,1214,20141117,41302,1
206,1222,20141117,41151,1
206,1240,20121116,33106,3
206,1270,20121116,32545,4
206,1291,20121116,32528,4
206,1527,20121116,32351,2
206,1562,20121116,30143,0
206,1566,20121116,32655,3
206,1591,20121116,30306,2
206,1682,20121116,32212,4
206,1729,20121116,32244,3
206,1792,20121116,30355,2
206,1884,20121116,32436,2
206,1907,20121116,32323,4
206,2028,20121116,32109,3
206,2080,20121116,33122,4
206,2081,20121116,32318,4
206,2096,20121116,33104,4
206,2126,20121116,30337,2
206,2329,20121116,32602,4
206,2355,20121116,31722,4
206,2502,20121116,33232,3
206,2542,20121116,33228,4
206,2571,20121116,31911,4
206,2687,20121116,32502,4
206,2761,20121116,32250,4
206,2762,20121116,31908,4
206,2797,20121116,32432,2
206,2808,20121116,30411,4
206,2959,20121116,32747,5
206,3000,20121116,32310,2
206,3114,20121116,31334,5
206,3275,20121116,31031,3
206,3285,20121116,30323,4
206,3438,20121116,30332,4
206,3578,20121116,32133,5
206,3623,20141117,41114,2
206,3751,20121116,32450,2
206,3793,20121116,31015,4
206,3798,20121116,30244,2
206,3949,20141117,41154,4
206,3988,20121116,30312,2
206,4011,20121116,32539,4
206,4016,20141117,40728,3
206,4022,20141117,41119,3
206,4023,20121116,30351,4
206,4027,20141117,41122,4
206,4226,20121116,32413,4
206,4306,20121116,31818,2
206,4720,20121116,32343,4
206,4878,20121116,32806,2
206,4886,20121116,31551,4
206,4896,20141117,41116,2
206,4963,20121116,31914,2
206,4975,20121116,30217,4
206,4993,20121116,32004,5
206,4995,20121116,33040,4
206,5010,20121116,31957,2
206,5064,20121116,31319,4
206,5349,20121116,31830,3
206,5418,20121116,30813,4
206,5445,20121116,31807,5
206,5464,20121116,31931,4
206,5618,20121116,32346,3
206,5902,20121116,32400,3
206,5903,20121116,33043,4
206,5952,20121116,32046,4
206,5954,20121116,33350,2
206,5989,20121116,30820,4
206,6333,20121116,31944,4
206,6377,20121116,31600,4
206,6378,20121116,31800,3
206,6502,20121116,31139,4
206,6539,20121116,30753,5
206,6708,20121116,32557,4
206,6796,20121116,32800,2
206,6874,20121116,32043,5
206,6936,20141117,40739,4
206,7022,20121116,31153,2
206,7090,20121116,31840,5
206,7143,20121116,31605,4
206,7147,20121116,32542,4
206,7153,20121116,31947,4
206,7360,20121116,33422,3
206,7361,20121116,32410,4
206,7438,20121116,32204,5
206,7445,20121116,32036,4
206,8132,20121116,32022,3
206,8360,20121116,31827,4
206,8368,20121116,30918,3
206,8464,20121116,32459,3
206,8636,20121116,31855,4
206,8665,20121116,30750,4
206,8798,20121116,32015,3
206,8874,20121116,30809,4
206,8950,20121116,31610,3
206,8961,20121116,31757,5
206,8970,20121116,30906,2
206,8983,20121116,32240,5
206,27773,20121116,30759,5
206,30812,20121116,32948,4
206,31878,20121116,32306,5
206,32587,20121116,32534,4
206,33660,20121116,33406,4
206,33794,20121116,30822,5
206,34405,20121116,31337,4
206,36529,20121116,32138,4
206,38038,20121116,32506,3
206,38061,20121116,31331,4
206,39381,20121116,31300,3
206,41997,20121116,33035,4
206,44191,20121116,30816,4
206,44195,20121116,33109,4
206,44199,20121116,31924,3
206,44665,20121116,33118,4
206,45517,20121116,32255,4
206,45722,20121116,32355,4
206,46578,20121116,30801,4
206,46976,20121116,32006,3
206,47610,20121116,31835,4
206,48394,20121116,32843,4
206,48516,20121116,32725,5
206,48774,20121116,31214,5
206,48780,20121116,32029,5
206,49272,20121116,31212,3
206,49278,20121116,32548,2
206,49530,20121116,31156,4
206,50872,20121116,31037,5
206,51255,20121116,31849,5
206,51540,20121116,31534,3
206,51662,20121116,31018,4
206,52281,20121116,32238,3
206,53125,20121116,32331,4
206,53972,20121116,31815,4
206,53996,20121116,31917,4
206,54259,20121116,31035,3
206,54286,20121116,30811,4
206,54503,20121116,33425,4
206,54997,20121116,31141,5
206,55269,20121116,31327,3
206,56367,20121116,31321,4
206,57669,20121116,31323,2
206,58559,20121116,30716,5
206,59315,20121116,30755,5
206,59369,20121116,32010,3
206,59784,20121116,30928,4
206,60069,20121116,30805,5
206,60684,20121116,31022,3
206,61240,20121116,32734,1
206,63082,20121116,33344,2
206,63859,20121116,32523,4
206,64614,20121116,30400,2
206,65514,20141117,40703,4
206,66097,20121116,31025,2
206,67255,20121116,32623,2
206,68157,20121116,32717,3
206,68358,20121116,30803,5
206,68954,20121116,31846,4
206,69122,20121116,30910,2
206,69481,20121116,33316,4
206,70286,20121116,31934,5
206,71535,20121116,31821,4
206,72226,20121116,30901,5
206,72356,20141117,40743,5
206,72998,20121116,31047,2
206,73017,20121116,30934,4
206,76093,20121116,30921,4
206,76251,20121116,32810,5
206,77561,20121116,30925,4
206,78499,20121116,30824,5
206,79091,20121116,31736,4
206,79132,20121116,32551,5
206,79702,20121116,30932,4
206,81564,20121116,32320,4
206,81591,20121116,30855,2
206,81847,20121116,31602,4
206,85414,20121116,31027,2
206,86298,20121116,32659,4
206,86332,20121116,31557,4
206,87222,20121116,32313,4
206,87232,20121116,31754,5
206,88125,20121116,30915,3
206,88140,20121116,31210,4
206,88744,20121116,32123,4
206,89745,20121116,30852,5
206,89864,20121116,33037,4
206,90647,20121116,32446,4
206,90866,20121116,31050,3
206,91529,20121116,30858,4
206,91542,20121116,31804,4
206,91630,20121116,31053,5
206,93510,20141117,40722,4
206,93840,20121116,31206,5
206,94864,20121116,31313,4
206,94959,20121116,32054,5
206,95510,20121116,31144,5
206,96610,20121116,31132,4
206,97306,20141117,40902,2
206,97913,20141117,40652,4
206,98809,20141117,40855,4
206,99114,20141117,40530,5
206,102125,20141117,40541,4
206,102445,20141117,40709,4
206,103141,20141117,40842,4
206,103228,20141117,40700,4
206,103341,20141117,40834,4
206,104841,20141117,40724,4
206,106072,20141117,40741,4
206,106489,20141117,40830,4
206,106696,20141117,40655,4
206,106782,20141117,40848,4
206,107406,20141117,40717,4
206,108932,20141117,40532,5
206,109374,20141117,41125,4
206,110102,20141117,40518,5
206,111362,20141117,40528,5
206,111759,20141117,40544,4
206,112175,20141117,40711,4
206,112623,20141117,40838,4
206,112852,20141117,40522,5
207,2,19961001,80109,5
207,5,19961001,80409,4
207,7,19961001,80445,5
207,10,19961001,75913,3
207,11,19961001,80042,5
207,19,19961001,75943,3
207,21,19961001,81332,4
207,31,19961001,80300,5
207,62,19961001,80214,5
207,95,19961001,80109,5
207,110,19961001,75913,5
207,135,19961001,80917,4
207,150,19961001,75733,5
207,153,19961001,75756,3
207,161,19961001,75855,4
207,165,19961001,75756,3
207,185,19961001,75855,5
207,207,19961001,80351,4
207,208,19961001,75913,3
207,231,19961001,75817,2
207,237,19961001,80237,4
207,248,19961001,80530,4
207,261,19961001,80141,5
207,266,19961001,80042,4
207,276,19961001,80331,4
207,277,19961001,80300,5
207,282,19961001,80109,5
207,296,19961001,75733,5
207,317,19961001,81332,4
207,318,19961001,75836,5
207,329,19961001,75817,3
207,339,19961001,75855,5
207,344,19961001,75756,3
207,349,19961001,75817,5
207,350,19961001,80027,5
207,356,19961001,75836,5
207,364,19961001,75925,5
207,367,19961001,75943,5
207,376,19961001,80422,5
207,377,19961001,75943,5
207,378,19961001,80857,5
207,380,19961001,75733,3
207,381,19961001,80422,5
207,434,19961001,75836,3
207,440,19961001,80042,5
207,445,19961001,80657,5
207,454,19961001,75913,5
207,457,19961001,75817,5
207,480,19961001,75855,5
207,494,19961001,80434,5
207,500,19961001,75943,5
207,539,19961001,80013,5
207,586,19961001,80001,4
207,587,19961001,80001,5
207,588,19961001,75756,5
207,590,19961001,75733,5
207,592,19961001,75733,3
207,593,19961001,75756,5
207,595,19961001,75816,5
207,597,19961001,80001,5
207,631,19961001,80803,4
207,648,19961001,80225,4
207,709,19961001,80803,5
207,736,19961001,80214,5
207,780,19961001,80300,5
207,805,19961001,80735,5
207,808,19961001,81154,4
207,1017,19961001,81104,5
207,1025,19961001,81012,4
208,203,20080121,71636,4
208,468,20080121,71427,2
208,616,20080121,71509,4
208,994,20080121,71616,4
208,1019,20080121,71552,4
208,1037,20080121,71523,0
208,1093,20080121,71516,4
208,1292,20080121,71555,4
208,1449,20080121,71640,4
208,1635,20080121,71624,5
208,2078,20080121,71451,4
208,2352,20080121,71512,4
208,2359,20080121,71545,5
208,2369,20080121,71621,4
208,2405,20080121,71629,4
208,2420,20080121,71519,4
208,2746,20080121,71457,5
208,2949,20080121,71600,4
208,2968,20080121,71441,2
209,480,20210215,192954,5
209,87306,20210215,193008,1
210,1,20170729,83735,5
210,2,20170729,174237,4
210,6,20170804,181247,4
210,12,20170804,181000,4
210,16,20170731,172057,5
210,19,20170729,171511,4
210,32,20170804,180948,3
210,34,20170729,171405,4
210,44,20170804,181355,3
210,47,20170729,83357,4
210,60,20170731,173056,3
210,93,20170804,181335,3
210,104,20170729,171607,4
210,110,20170729,173206,4
210,150,20170729,174217,4
210,158,20170729,172147,3
210,196,20170731,173348,4
210,208,20170730,2120,4
210,231,20170729,171404,4
210,253,20170729,174658,5
210,256,20170729,173013,3
210,260,20170729,83252,2
210,267,20170731,173324,4
210,296,20170729,83230,5
210,316,20170729,233512,4
210,318,20170729,83034,5
210,344,20170729,171356,4
210,355,20170729,172956,3
210,356,20170804,150722,4
210,364,20170729,83544,5
210,367,20170729,84004,4
210,374,20170731,173940,4
210,377,20170729,181240,4
210,380,20170731,165600,4
210,457,20170731,172002,5
210,480,20170729,83818,4
210,485,20170729,172156,4
210,500,20170729,84030,4
210,508,20170730,150139,4
210,527,20170729,83046,4
210,546,20170731,174013,4
210,551,20170729,84023,4
210,575,20170731,173106,4
210,586,20170729,84150,4
210,587,20170731,172731,5
210,588,20170729,84157,5
210,589,20170729,173204,4
210,593,20170729,83322,4
210,594,20170802,204026,0
210,595,20170729,84011,4
210,609,20170731,210102,3
210,637,20170731,210230,4
210,648,20170731,165558,2
210,709,20170802,163006,3
210,718,20170731,172741,4
210,719,20170731,210153,4
210,724,20170731,210039,4
210,733,20170730,150100,4
210,750,20170729,171414,4
210,780,20170729,174325,4
210,783,20170731,205543,4
210,788,20170729,171521,4
210,832,20170731,205245,4
210,837,20170730,145803,4
210,842,20170804,173639,4
210,924,20170802,204052,2
210,1015,20170731,210115,5
210,1022,20170802,204010,2
210,1029,20170802,162610,3
210,1033,20170802,162340,4
210,1036,20170730,145348,4
210,1037,20170731,173525,4
210,1097,20170729,84020,2
210,1196,20170729,83318,2
210,1200,20170730,145626,4
210,1210,20170729,84338,2
210,1214,20170729,173259,4
210,1215,20170729,172355,3
210,1240,20170804,183913,3
210,1246,20170729,83552,4
210,1262,20170824,215713,4
210,1265,20170729,83530,5
210,1270,20170729,83405,5
210,1320,20170731,173041,4
210,1343,20170825,142051,4
210,1367,20170731,210043,4
210,1380,20170802,161546,4
210,1387,20170730,145636,4
210,1391,20170729,171706,4
210,1466,20170808,163558,5
210,1485,20170729,171525,4
210,1527,20170729,83855,5
210,1544,20170730,150055,4
210,1556,20170731,210926,2
210,1566,20170731,205334,4
210,1580,20170729,83815,4
210,1584,20170731,175054,4
210,1625,20170730,145608,5
210,1653,20170729,174654,5
210,1676,20170731,205545,4
210,1682,20170729,83305,4
210,1686,20170731,205944,4
210,1703,20170731,210608,4
210,1704,20170729,83303,4
210,1721,20170729,173125,4
210,1726,20170731,210143,4
210,1747,20170731,205225,5
210,1792,20170730,150312,4
210,1799,20170731,205153,4
210,1801,20170731,210007,4
210,1805,20170731,205616,4
210,1862,20170731,210912,3
210,1873,20170730,150704,4
210,1907,20170729,83941,3
210,1911,20170731,210634,4
210,1923,20170729,171429,4
210,2011,20170729,83752,4
210,2012,20170729,83832,4
210,2028,20170729,83353,5
210,2052,20170731,173108,4
210,2053,20170731,174008,4
210,2078,20170822,134345,4
210,2081,20171003,30523,5
210,2100,20170729,172454,4
210,2123,20170729,234531,4
210,2125,20170802,163517,5
210,2134,20170802,162810,4
210,2167,20170731,205437,0
210,2174,20170729,84155,4
210,2232,20170731,175159,5
210,2265,20170731,174101,4
210,2291,20170730,145134,3
210,2294,20170729,172714,4
210,2321,20170729,172139,4
210,2324,20170729,165954,4
210,2329,20170729,83520,4
210,2334,20170731,205955,4
210,2355,20170729,174227,4
210,2413,20170827,175836,4
210,2420,20170802,161552,3
210,2423,20171003,34921,4
210,2431,20170731,205633,4
210,2432,20170731,205509,5
210,2470,20170729,172444,3
210,2539,20170731,205538,5
210,2541,20170731,205518,4
210,2542,20170730,11233,4
210,2571,20170729,83042,4
210,2572,20170731,205204,4
210,2580,20170731,175051,5
210,2600,20170731,205444,3
210,2605,20170730,150418,4
210,2606,20170731,210300,4
210,2628,20170731,210033,2
210,2672,20170731,205501,5
210,2687,20170731,205241,4
210,2692,20170731,174142,4
210,2694,20170802,162616,4
210,2696,20170731,174249,5
210,2701,20170729,172942,2
210,2707,20170731,205249,5
210,2712,20170731,205552,0
210,2716,20170730,150750,4
210,2762,20170729,83737,4
210,2797,20170729,171516,5
210,2798,20170731,174029,4
210,2858,20170729,83527,4
210,2959,20170729,83231,4
210,2987,20170729,171514,5
210,3114,20170729,84201,5
210,3146,20170731,210704,3
210,3147,20170729,83315,5
210,3160,20170731,174204,4
210,3175,20170729,172130,4
210,3247,20170731,173123,5
210,3248,20170731,173845,5
210,3255,20170729,173034,4
210,3258,20170731,173138,5
210,3301,20170731,222537,4
210,3358,20170731,172609,5
210,3386,20170802,162923,4
210,3408,20170731,215957,4
210,3409,20170729,233426,4
210,3466,20170731,172717,4
210,3489,20170731,172954,4
210,3564,20170731,224500,2
210,3578,20170729,83602,4
210,3593,20170731,224514,4
210,3717,20170731,223719,4
210,3753,20170731,222215,4
210,3785,20170731,224207,5
210,3793,20170729,174234,4
210,3802,20170804,182935,4
210,3825,20170731,224211,4
210,3882,20170731,223803,4
210,3949,20170729,173123,2
210,3968,20170731,224026,4
210,4016,20170730,145612,5
210,4018,20170729,173004,4
210,4022,20170729,84332,4
210,4033,20170730,150633,4
210,4121,20170731,173405,5
210,4226,20170729,173315,4
210,4239,20170729,233337,4
210,4306,20170729,83105,5
210,4310,20170731,224040,4
210,4344,20170731,223734,4
210,4370,20170731,223527,4
210,4381,20170731,174311,5
210,4386,20170731,224308,2
210,4388,20170731,224405,4
210,4519,20170730,145950,4
210,4638,20170731,224250,2
210,4682,20170802,223631,4
210,4728,20170731,223708,4
210,4878,20170729,173945,2
210,4886,20170804,150306,5
210,4890,20170731,224054,3
210,4963,20170804,150256,4
210,5103,20170822,134429,4
210,5159,20170730,150406,4
210,5171,20170731,224036,4
210,5218,20170729,84000,4
210,5266,20170731,223536,4
210,5444,20170729,174206,3
210,5452,20170731,174022,3
210,5459,20170731,223826,3
210,5502,20170731,223522,3
210,5530,20170802,163954,4
210,5608,20170730,11143,4
210,5679,20170802,162529,4
210,5810,20170802,162353,4
210,5989,20170729,83329,4
210,5991,20170729,233311,4
210,5995,20170729,83853,5
210,6006,20170731,224233,4
210,6058,20170730,150340,4
210,6281,20170731,222544,4
210,6333,20170729,181243,4
210,6365,20170730,145433,2
210,6373,20170803,225919,4
210,6377,20170729,83102,4
210,6734,20170731,173356,5
210,6793,20170731,173855,4
210,6794,20170731,174016,3
210,6874,20170729,83409,3
210,6889,20170731,223540,4
210,6942,20170729,172709,0
210,7045,20170731,172734,4
210,7254,20170729,83935,4
210,7293,20170730,145648,5
210,7360,20170731,220215,4
210,7361,20170729,83546,4
210,7701,20170731,174019,4
210,8360,20170729,164447,5
210,8464,20170731,220235,4
210,8529,20170729,83900,5
210,8533,20170729,173155,4
210,8914,20170801,40247,3
210,8917,20170730,150106,4
210,8957,20170731,205126,5
210,8961,20170729,83556,4
210,8965,20170731,223712,0
210,27482,20170731,223956,4
210,30793,20170802,162547,4
210,31410,20170731,214938,4
210,31685,20170801,193144,4
210,32213,20170731,175221,4
210,33615,20170801,193141,4
210,34150,20170801,194024,3
210,34319,20170801,192835,4
210,36529,20170729,174703,5
210,37729,20170729,174329,4
210,44191,20170730,145357,4
210,45431,20170730,150253,4
210,45447,20170730,145755,2
210,45499,20170729,233305,4
210,45517,20170801,193133,4
210,45732,20170801,194312,4
210,47200,20170822,134756,0
210,47997,20170801,193150,4
210,48394,20170729,83925,2
210,48414,20170801,193923,4
210,48516,20170808,163948,4
210,48774,20170729,174641,3
210,48780,20170729,174010,5
210,49278,20170802,214948,4
210,50806,20170801,194333,0
210,50872,20170729,83517,4
210,53121,20170801,193918,4
210,53464,20170801,194141,2
210,53578,20170731,174309,4
210,53894,20170801,191959,5
210,54272,20170801,192741,3
210,55245,20170801,194057,4
210,55820,20170729,173957,4
210,56145,20170731,183932,5
210,56174,20170730,145403,4
210,57368,20170801,193503,4
210,58559,20170729,83541,3
210,59784,20170729,173310,4
210,60069,20170729,83310,4
210,61240,20170731,224709,4
210,62999,20170801,193725,4
210,63859,20170801,193112,3
210,64497,20170801,194013,2
210,64957,20170803,182048,4
210,64969,20170729,174151,4
210,65642,20170802,214425,2
210,66097,20170801,191812,4
210,67408,20170801,193745,4
210,68157,20170729,83744,4
210,68237,20170729,174706,4
210,68319,20170729,233331,4
210,68954,20170729,83308,4
210,69640,20170801,193640,4
210,70286,20170804,223823,4
210,71264,20170729,174701,4
210,72226,20170731,230306,0
210,72737,20170801,192351,3
210,72998,20170729,83810,4
210,74789,20170801,200136,3
210,76077,20170801,200518,4
210,76210,20170814,1602,4
210,78499,20170729,84206,4
210,78637,20170806,211511,4
210,79091,20170729,83904,4
210,79132,20170729,83258,3
210,81562,20170801,194811,5
210,81564,20170801,194842,4
210,81591,20170821,125802,3
210,82459,20170804,222937,4
210,84152,20170814,135538,4
210,85414,20170801,194528,4
210,87232,20170730,145700,4
210,88163,20171203,145647,5
210,89039,20170801,195239,2
210,89745,20170730,145336,2
210,90405,20170802,164310,4
210,90647,20170801,200106,4
210,91500,20170730,145511,3
210,92694,20170801,195533,4
210,93272,20170801,200140,2
210,95105,20170801,200034,4
210,95167,20170729,84010,4
210,95858,20170729,233604,5
210,97225,20170729,174350,3
210,97913,20170729,173214,4
210,97923,20170801,194822,4
210,99114,20170814,1625,4
210,101577,20170814,131710,2
210,101864,20170821,130338,4
210,103141,20170729,84103,4
210,103335,20170730,145727,4
210,104072,20171129,170154,4
210,104374,20171121,134055,4
210,104841,20170803,223328,4
210,105844,20170803,223243,5
210,106696,20170729,173243,0
210,106782,20170805,13838,3
210,106920,20170729,173318,4
210,108932,20170729,84053,4
210,109374,20170729,83828,4
210,109487,20170729,83403,4
210,110730,20171121,142721,4
210,111362,20170730,145525,4
210,111659,20170731,170318,4
210,111759,20170731,170106,4
210,112556,20170729,173239,5
210,112852,20170729,83313,2
210,114180,20170730,150028,2
210,114935,20170805,230753,3
210,115122,20170814,131758,4
210,115210,20170801,194725,4
210,115617,20170729,83732,3
210,115713,20170729,83851,4
210,116797,20170729,83758,4
210,117529,20170729,174007,0
210,117851,20170801,195907,0
210,122882,20170729,83334,2
210,122900,20170730,145545,3
210,122904,20170729,170413,0
210,122924,20170729,233307,4
210,132480,20170801,200927,4
210,133645,20171118,183444,4
